n_elements,n_sources,snr_db,n_trials,rmse_deg,p50_deg,p90_deg,p99_deg,detection_rate,det_ci_lo,det_ci_hi
64,1,16,1000,0.05737,0.0491,0.0887,0.1,1.0,0.9962,1.0
64,1,17,1000,0.05808,0.0505,0.09041,0.0995,1.0,0.9962,1.0
64,1,18,1000,0.05725,0.0497,0.08897,0.1004,1.0,0.9962,1.0
64,1,19,1000,0.05802,0.04965,0.09041,0.0999,1.0,0.9962,1.0
64,1,20,1000,0.05699,0.0487,0.0893,0.0998,1.0,0.9962,1.0
64,1,21,1000,0.05823,0.05045,0.0906,0.0993,1.0,0.9962,1.0
64,1,22,1000,0.05757,0.04865,0.09001,0.0995,1.0,0.9962,1.0
64,1,23,1000,0.057,0.04855,0.08981,0.0988,1.0,0.9962,1.0
64,1,24,1000,0.05869,0.05095,0.09022,0.099,1.0,0.9962,1.0
64,1,25,1000,0.05741,0.05,0.08881,0.0992,1.0,0.9962,1.0
64,1,26,1000,0.05633,0.0476,0.0883,0.0983,1.0,0.9962,1.0
64,1,27,1000,0.05659,0.0482,0.08981,0.0991,1.0,0.9962,1.0
64,1,28,1000,0.05859,0.05215,0.09121,0.0988,1.0,0.9962,1.0
64,1,29,1000,0.05774,0.0483,0.09153,0.0991,1.0,0.9962,1.0
64,1,30,1000,0.05816,0.04965,0.09041,0.0993,1.0,0.9962,1.0
64,2,-15,1000,0.13515,0.0769,0.19534,0.46926,1.0,0.9962,1.0
64,2,-14,1000,0.11707,0.0646,0.17539,0.39933,1.0,0.9962,1.0
64,2,-13,1000,0.11044,0.06225,0.16626,0.36812,1.0,0.9962,1.0
64,2,-12,1000,0.09555,0.061,0.1467,0.26602,1.0,0.9962,1.0
64,2,-11,1000,0.09175,0.05705,0.1422,0.30939,1.0,0.9962,1.0
64,2,-10,1000,0.09001,0.05885,0.12838,0.27622,1.0,0.9962,1.0
64,2,-9,1000,0.07829,0.0533,0.11675,0.2227,1.0,0.9962,1.0
64,2,-8,1000,0.07545,0.05455,0.11571,0.2138,1.0,0.9962,1.0
64,2,-7,1000,0.07198,0.0528,0.1104,0.19481,1.0,0.9962,1.0
64,2,-6,1000,0.06752,0.05545,0.1023,0.1582,1.0,0.9962,1.0
64,2,-5,1000,0.06882,0.05315,0.10441,0.17433,1.0,0.9962,1.0
64,2,-4,1000,0.06577,0.05165,0.10295,0.15391,1.0,0.9962,1.0
64,2,-3,1000,0.06201,0.0499,0.0964,0.1343,1.0,0.9962,1.0
64,2,-2,1000,0.06355,0.0508,0.09841,0.13542,1.0,0.9962,1.0
64,2,-1,1000,0.06053,0.05095,0.093,0.12542,1.0,0.9962,1.0
64,2,0,1000,0.06027,0.05025,0.09304,0.12093,1.0,0.9962,1.0
64,2,1,1000,0.06041,0.0515,0.093,0.11902,1.0,0.9962,1.0
64,2,2,1000,0.05884,0.05065,0.0894,0.11771,1.0,0.9962,1.0
64,2,3,1000,0.05958,0.0505,0.0922,0.1121,1.0,0.9962,1.0
64,2,4,1000,0.05746,0.04915,0.08952,0.1118,1.0,0.9962,1.0
64,2,5,1000,0.0578,0.04925,0.09021,0.10971,1.0,0.9962,1.0
64,2,6,1000,0.05889,0.05065,0.0919,0.1087,1.0,0.9962,1.0
64,2,7,1000,0.05766,0.0493,0.0896,0.105,1.0,0.9962,1.0
64,2,8,1000,0.05769,0.0501,0.0902,0.10271,1.0,0.9962,1.0
64,2,9,1000,0.05771,0.04775,0.0904,0.1044,1.0,0.9962,1.0
64,2,10,1000,0.05931,0.0518,0.0908,0.102,1.0,0.9962,1.0
64,2,11,1000,0.05861,0.04985,0.09022,0.1013,1.0,0.9962,1.0
64,2,12,1000,0.05849,0.05085,0.09001,0.1014,1.0,0.9962,1.0
64,2,13,1000,0.05834,0.05065,0.09051,0.10111,1.0,0.9962,1.0
64,2,14,1000,0.0577,0.0496,0.09081,0.1011,1.0,0.9962,1.0
64,2,15,1000,0.05786,0.0478,0.0896,0.10091,1.0,0.9962,1.0
64,2,16,1000,0.05712,0.04825,0.08881,0.0996,1.0,0.9962,1.0
64,2,17,1000,0.0584,0.0508,0.09131,0.10011,1.0,0.9962,1.0
64,2,18,1000,0.05889,0.0512,0.09061,0.0999,1.0,0.9962,1.0
64,2,19,1000,0.058,0.0503,0.09111,0.1003,1.0,0.9962,1.0
64,2,20,1000,0.05851,0.052,0.0896,0.0991,1.0,0.9962,1.0
64,2,21,1000,0.05965,0.0528,0.09151,0.0995,1.0,0.9962,1.0
64,2,22,1000,0.05815,0.05125,0.0886,0.0993,1.0,0.9962,1.0
64,2,23,1000,0.05733,0.04935,0.08975,0.099,1.0,0.9962,1.0
64,2,24,1000,0.05746,0.05085,0.0887,0.0994,1.0,0.9962,1.0
64,2,25,1000,0.05785,0.04995,0.0897,0.0981,1.0,0.9962,1.0
64,2,26,1000,0.05619,0.0486,0.08812,0.0986,1.0,0.9962,1.0
64,2,27,1000,0.05711,0.0484,0.09021,0.0992,1.0,0.9962,1.0
64,2,28,1000,0.05827,0.05045,0.0909,0.0991,1.0,0.9962,1.0
64,2,29,1000,0.0582,0.05165,0.08941,0.0993,1.0,0.9962,1.0
64,2,30,1000,0.05539,0.0472,0.0888,0.0993,1.0,0.9962,1.0
64,3,-15,1000,0.16347,0.0835,0.24758,0.57004,1.0,0.9962,1.0
64,3,-14,1000,0.13807,0.07535,0.2144,0.46757,1.0,0.9962,1.0
64,3,-13,1000,0.12154,0.0688,0.18243,0.41992,1.0,0.9962,1.0
64,3,-12,1000,0.10864,0.0663,0.16316,0.3224,1.0,0.9962,1.0
64,3,-11,1000,0.10188,0.0592,0.15743,0.31064,1.0,0.9962,1.0
64,3,-10,1000,0.09295,0.059,0.14085,0.28272,1.0,0.9962,1.0
64,3,-9,1000,0.08086,0.05555,0.12807,0.22214,1.0,0.9962,1.0
64,3,-8,1000,0.0813,0.05555,0.12611,0.22774,1.0,0.9962,1.0
64,3,-7,1000,0.07635,0.0566,0.11652,0.19927,1.0,0.9962,1.0
64,3,-6,1000,0.07088,0.0526,0.11003,0.18501,1.0,0.9962,1.0
64,3,-5,1000,0.06944,0.0519,0.10814,0.1727,1.0,0.9962,1.0
64,3,-4,1000,0.06532,0.05075,0.1023,0.15374,1.0,0.9962,1.0
64,3,-3,1000,0.06377,0.05075,0.10054,0.13811,1.0,0.9962,1.0
64,3,-2,1000,0.06399,0.0493,0.098,0.16324,1.0,0.9962,1.0
64,3,-1,1000,0.06069,0.0463,0.09304,0.14296,1.0,0.9962,1.0
64,3,0,1000,0.06116,0.0496,0.09421,0.13653,1.0,0.9962,1.0
64,3,1,1000,0.06211,0.0522,0.0949,0.127,1.0,0.9962,1.0
64,3,2,1000,0.05956,0.04795,0.0929,0.114,1.0,0.9962,1.0
64,3,3,1000,0.0615,0.0509,0.09581,0.1249,1.0,0.9962,1.0
64,3,4,1000,0.05758,0.04785,0.08946,0.1148,1.0,0.9962,1.0
64,3,5,1000,0.05822,0.0499,0.0898,0.1098,1.0,0.9962,1.0
64,3,6,1000,0.0575,0.049,0.0904,0.1049,1.0,0.9962,1.0
64,3,7,1000,0.05793,0.0509,0.0897,0.1072,1.0,0.9962,1.0
64,3,8,1000,0.05873,0.04895,0.0911,0.1093,1.0,0.9962,1.0
64,3,9,1000,0.05725,0.04935,0.08892,0.1027,1.0,0.9962,1.0
64,3,10,1000,0.05623,0.0483,0.08831,0.10071,1.0,0.9962,1.0
64,3,11,1000,0.05818,0.0503,0.0903,0.102,1.0,0.9962,1.0
64,3,12,1000,0.05719,0.0479,0.08911,0.1018,1.0,0.9962,1.0
64,3,13,1000,0.05945,0.0531,0.0912,0.1008,1.0,0.9962,1.0
64,3,14,1000,0.05788,0.0506,0.0896,0.1003,1.0,0.9962,1.0
64,3,15,1000,0.0582,0.04985,0.09092,0.1001,1.0,0.9962,1.0
64,3,16,1000,0.05834,0.05185,0.08931,0.099,1.0,0.9962,1.0
64,3,17,1000,0.05812,0.05015,0.0919,0.0996,1.0,0.9962,1.0
64,3,18,1000,0.05781,0.0504,0.09032,0.1,1.0,0.9962,1.0
64,3,19,1000,0.05763,0.049,0.09106,0.1004,1.0,0.9962,1.0
64,3,20,1000,0.0576,0.0481,0.09142,0.0994,1.0,0.9962,1.0
64,3,21,1000,0.05701,0.04905,0.08962,0.0993,1.0,0.9962,1.0
64,3,22,1000,0.05769,0.04965,0.09161,0.0991,1.0,0.9962,1.0
64,3,23,1000,0.05807,0.0512,0.08981,0.0992,1.0,0.9962,1.0
64,3,24,1000,0.05713,0.0479,0.08953,0.0991,1.0,0.9962,1.0
64,3,25,1000,0.05949,0.0529,0.0925,0.0997,1.0,0.9962,1.0
64,3,26,1000,0.05593,0.0474,0.08861,0.0986,1.0,0.9962,1.0
64,3,27,1000,0.057,0.0488,0.09051,0.0992,1.0,0.9962,1.0
64,3,28,1000,0.059,0.05185,0.09181,0.0993,1.0,0.9962,1.0
64,3,29,1000,0.05886,0.051,0.09131,0.0989,1.0,0.9962,1.0
64,3,30,1000,0.05824,0.0515,0.08951,0.0987,1.0,0.9962,1.0
